day,daily_grid_import_kwh,daily_grid_export_kwh,daily_energy_cost_rs,daily_degradation_cost_rs,daily_net_cost_rs,daily_battery_throughput_kwh,final_daily_soc_percent,final_daily_soh_percent,capacity_loss_percent
243,30.683623551599553,6.269879923223529,226.65934864312584,21.027631607572815,247.6869802506987,14.01842107171521,19.99999994083371,96.46330438384723,3.536695616152769
244,33.8315530309501,3.053347296695271e-08,270.65242415600034,16.287523989322683,286.939948145323,10.85834932621512,19.99999976928522,96.45044603452101,3.549553965478986
245,33.79753081759198,1.6386911345859515e-08,270.3802464915751,16.553634264167826,286.93388075574296,11.035756176111882,19.99999992631649,96.4374102783449,3.562589721655097
246,38.57322715403926,9.230073397983644e-09,308.58581720462394,4.268454404125784,312.8542716087497,2.8456362694171906,19.999999942270815,96.43256464207549,3.5674353579245137
247,41.2425119155901,1.3084561524451725e-07,329.94009493218397,4.362612887592459,334.30270781977646,2.908408591728306,19.999998765456482,96.42765623348376,3.5723437665162416
248,31.721873750748358,3.216631735173648e-08,253.77498990948786,19.679189865510338,273.45417977499824,13.119459910340229,19.999999809032747,96.41253677357342,3.5874632264265784
249,31.733051107121558,2.6655142898207662e-08,253.864408777007,19.355983989222945,273.22039276622996,12.903989326148633,19.999999621791282,96.39763278424726,3.602367215752728
250,30.804546202060724,2.5868484260555196,238.67582433831925,21.027631653105505,259.7034559914248,14.01842110207034,19.99999979375017,96.3816143631452,3.6183856368547977
251,40.302585150267944,3.440392270693348e-08,322.42068109893177,2.0474969436188775,324.4681780425507,1.3649979624125854,19.999999684713853,96.37824936518278,3.621750634817209
252,43.3956250401462,0.0,347.1650003211696,9.906300800876117e-08,347.16500042023256,6.604200533917412e-08,19.99999992674081,96.37624936511675,3.623750634883253
253,44.81201215288721,0.0,358.4960972230977,2.3248399951306226e-07,358.4960974555817,1.5498933300870814e-07,19.99999975448152,96.37424936496176,3.625750635038241
254,44.250269560560625,0.0,354.002156484485,2.4947117984685344e-07,354.0021567339562,1.6631411989790228e-07,19.9999997434066,96.37224936479545,3.627750635204556
255,31.3141695883772,1.460421454432012,246.1320923437216,21.027631679826857,267.15972402354845,14.018421119884575,19.99999981148971,96.35623094367556,3.6437690563244405
256,30.576309112349072,3.2404723417439927,234.8890558735606,21.027631627822927,255.91668750138354,14.018421085215289,19.999999878621477,96.34021252259033,3.6597874774096555
257,30.84133291799393,3.3160145274508226,236.78261976159897,21.027631699385203,257.81025146098415,14.018421132923466,19.99999969943579,96.32419410145742,3.6758058985425794
258,31.096868864320935,3.653633090312346,237.81405164363048,21.027631625784785,258.8416832694153,14.018421083856524,19.99999980292217,96.30817568037357,3.6918243196264346
259,30.757861196544333,3.3559979695876105,235.99489566359182,21.027631638857017,257.02252730244885,14.018421092571348,19.999999710778248,96.292157259281,3.707842740719007
260,30.691754940869295,3.649686133840455,234.584981125433,21.027631822911896,255.6126129483449,14.0184212152746,19.999999479335603,96.27613883806572,3.723861161934281
261,30.5079243991588,4.689783279986219,229.99404535331172,21.027631675114876,251.02167702842658,14.018421116743253,19.999999776179937,96.26012041694898,3.7398795830510236
262,30.823442120290416,4.598095809988047,232.7932495323592,21.027631639631053,253.82088117199024,14.01842109308737,19.999999870809436,96.24410199585589,3.7558980041441115
263,30.68459129944023,2.302209543865874,238.5701017639242,21.027631893249808,259.597733657174,14.01842126216654,19.999999260376626,96.22808357459373,3.7719164254062783
264,30.90102513922737,4.428363778995457,233.92310977683258,21.027631695619025,254.95074147245165,14.018421130412683,19.999999704162757,96.21206515346331,3.7879348465366918
265,30.861951913418956,5.984445246120028,228.94227956899158,21.02763165284462,249.96991122183618,14.018421101896411,19.999999866979863,96.19604673236142,3.803953267638587
266,30.58087305710655,7.743691451814809,221.41591010140797,21.027631650788802,242.44354175219672,14.018421100525863,19.99999985923429,96.18002831126088,3.8199716887391126
267,30.79073379684665,6.441794334602598,227.0004873709654,21.027631622870487,248.0281189938359,14.01842108191366,19.999999903963886,96.16400989017897,3.8359901098210254
268,30.79712418905016,3.4691801398425453,235.9694530928736,21.027631622329217,256.99708471520285,14.018421081552816,19.999999921651675,96.14799146909743,3.8520085309025784
269,30.664479450603793,7.941262642105505,221.4920476785138,21.02763170071266,242.51967937922646,14.018421133808438,19.99999974415565,96.13197304796361,3.868026952036388
270,30.670795083215673,8.492701445187837,219.88825633016185,21.02763172992052,240.91588806008238,14.018421153280347,19.999999712171977,96.11595462681034,3.884045373189668
271,30.63664005193756,8.878714494289099,218.4569769326332,21.027631724360493,239.48460865699371,14.018421149573665,19.99999973667426,96.09993620566077,3.9000637943392418
272,30.666409773550605,8.511219414749085,219.7976199441576,21.027631735730786,240.82525167988834,14.018421157153856,19.999999580298518,96.0839177845036,3.9160822154963943
273,30.63839045086025,8.323418958916884,220.13686673013135,21.0276316365699,241.16449836670122,14.018421091046598,19.99999981189367,96.06789936341255,3.9321006365874407
274,30.643454428461393,8.623906760437722,219.275915146378,21.02763175834145,240.30354690471944,14.018421172227637,19.99999958079214,96.05188094224033,3.948119057759669
275,30.647870930524427,8.897370033086474,218.490857344936,21.02763172826212,239.5184890731981,14.018421152174742,19.999999729783305,96.03586252108815,3.9641374789118453
276,30.58691281308653,9.944223617127928,214.86263165330848,21.027631672428853,235.89026332573735,14.01842111495257,19.999999840977992,96.01984409997321,3.980155900026796
277,30.606089150129456,9.981809519339809,214.90328464301626,21.027631664391052,235.9309163074073,14.018421109594033,19.99999984882795,96.0038256788636,3.9961743211363907
278,30.600218452958874,9.694391813320753,215.71857218370877,21.027631691102492,236.74620387481124,14.01842112740166,19.99999977196265,95.98780725773621,4.0121927422637915
279,30.652291992584328,8.671554258909365,219.20367316394652,21.027631715390473,240.23130487933696,14.018421143593645,19.9999997457949,95.97178883659262,4.028211163407385
280,30.902103932133375,9.55208872665029,218.56056527711615,21.02763160945761,239.58819688657374,14.018421072971737,19.999999899716048,95.95577041551965,4.044229584480356
281,30.606636917727684,9.436365248724705,216.54399959564734,21.02763167568989,237.57163127133722,14.018421117126593,19.999999791537558,95.93975199440251,4.060248005597485
282,30.70516061089323,8.494041120553945,220.15916152548402,21.027631659696766,241.18679318518076,14.018421106464512,19.99999986594581,95.92373357329606,4.076266426703949
283,30.610968079637964,9.97319849217813,214.9681491605693,21.027631691682085,235.99578085225141,14.01842112778806,19.99999976305129,95.90771515216827,4.0922848478317375
284,30.5440909247877,10.263542127639296,213.56210101538372,21.02763169356647,234.58973270895015,14.018421129044311,19.999999760887352,95.89169673103922,4.108303268960781
285,30.551171176442022,10.512208293630366,212.8727445306451,21.02763172009627,233.90037625074132,14.018421146730848,19.999999682739404,95.87567830989249,4.124321690107512
286,30.514890919598276,10.816481121775272,211.6696839914604,21.02763168240568,232.6973156738661,14.018421121603788,19.999999747841528,95.85965988877089,4.140340111229115
287,30.540865446790303,10.396972649486425,213.13600562586313,21.027631687630677,234.1636373134938,14.018421125087121,19.99999973164149,95.8436414676458,4.156358532354202
288,30.585065974417315,10.177035276197104,214.14942196674718,21.027631726769282,235.17705369351643,14.018421151179524,19.999999643203616,95.82762304649461,4.172376953505382
289,30.554829768950565,10.47510786271313,213.01331456346514,21.027631750645043,234.0409463141102,14.01842116709669,19.99999959336998,95.81160462532752,4.188395374672479
290,30.55357829729588,10.609792762930592,212.59924808957527,21.02763175237977,233.62687984195503,14.01842116825318,19.99999962844537,95.79558620415926,4.204413795840733
291,30.572789379477477,10.533040243853588,212.9831943042591,21.02763172406789,234.01082602832696,14.018421149378593,19.99999973427081,95.7795677830099,4.220432216990113
292,30.64732384299021,9.99343186094789,215.19829516107802,21.02763166912377,236.2259268302018,14.01842111274918,19.999999856126603,95.76354936189713,4.236450638102861
293,30.6549412051675,10.064237360569983,215.04681755963009,21.0276316445739,236.07444920420397,14.018421096382598,19.999999895890507,95.74753094080076,4.252469059199243
294,30.690636511097974,9.987689271205491,215.56202427516735,21.02763161793993,236.58965589310725,14.018421078626623,19.999999932646134,95.73151251972213,4.268487480277871
295,30.85996014473983,8.524412716550362,221.30644300826754,21.027631599524533,242.33407460779205,14.018421066349688,19.99999995944802,95.71549409865578,4.284505901344221
296,30.738116432404833,8.378083384573024,220.7706813055196,21.027631594996407,241.79831290051607,14.01842106333094,19.999999970044282,95.69947567759245,4.300524322407553
297,31.09474617626856,6.3292624714678185,229.77018199574502,21.02763205388845,250.79781404963353,14.01842136925897,19.999999153046026,95.68345725622319,4.316542743776813
298,30.86767073592756,8.238786565280492,222.225006191579,21.02763181571549,243.2526380072945,14.018421210476996,19.999999182772875,95.6674388350127,4.332561164987289
299,31.046198733957425,8.793166832567726,221.99008937395624,21.02763164194492,243.01772101590115,14.01842109462995,19.999999815958358,95.65142041391809,4.348579586081918
300,30.84138902166525,8.699941439666759,220.63128785432173,21.0276316200032,241.65891947432493,14.018421080002131,19.999999912589832,95.63540199283807,4.364598007161919
301,31.01696749739659,6.768804890207428,227.82932530855044,21.027631917621846,248.85695722617226,14.018421278414566,19.999999308964764,95.61938357155967,4.380616428440333
302,31.24906820793244,4.243873496816285,237.26092517301063,21.027631836979154,258.2885570099898,14.018421224652771,19.999999497156463,95.60336515033502,4.396634849664985
303,31.88493094818832,3.435779248947584,244.7721098386638,21.027631659069684,265.79974149773346,14.018421106046457,19.99999970245507,95.58734672922897,4.412653270771032
304,31.361582953908734,4.766307535335957,236.59374102526198,21.027631637209993,257.62137266247197,14.018421091473325,19.999999863214594,95.5713283081375,4.4286716918625055
305,31.251458081432915,7.180136782565588,228.47125430376656,21.027631767740026,249.4988860715066,14.018421178493346,19.99999913143734,95.555309886959,4.444690113041001
306,32.81068910227403,2.1138461740592694e-08,262.4855127547769,19.58251708737628,282.0680298421531,13.055011391584184,19.99999983487647,95.54025487556741,4.459745124432586
307,32.795746385376425,6.339065475862537e-08,262.3659708928394,17.377685979363566,279.74365687220296,11.585123986242376,19.999999499292734,95.52666975158117,4.4733302484188275
308,31.318544392984876,4.7140780259988695,236.40612106588236,21.027631704623815,257.4337527705062,14.018421136415881,19.999999789834554,95.51065133044476,4.489348669555243
309,31.15636630047269,5.595094311088162,232.46564747051707,21.027631635812682,253.4932791063297,14.018421090541786,19.99999989171279,95.49463290935421,4.505367090645784
310,31.22361827399975,5.9228874989979605,232.02028369500408,21.02763196602313,253.04791566102728,14.018421310682088,19.999999398433236,95.47861448804353,4.521385511956466
311,32.255777117495754,2.7971894970547847e-08,258.0462168560503,20.4876783649166,278.53389522096694,13.658452243277726,19.999999833045884,95.46295603580026,4.537043964199742
312,31.422426924084704,4.581999393163232,237.63341721318795,21.027631614740226,258.6610488279282,14.018421076493484,19.99999990535794,95.44693761472377,4.553062385276234
313,31.325136530610052,5.0815083746022065,235.3565671210738,21.027631851105667,256.38419897217943,14.018421234070445,19.999999500774436,95.4309191934897,4.569080806510304
314,31.34218372112127,6.248082270216386,231.99322295832098,21.02763169204618,253.0208546503672,14.018421128030786,19.999999829991427,95.41490077236166,4.5850992276383336
315,31.180083294907295,5.928203841700984,231.65605483415538,21.02763162446648,252.68368645862188,14.01842108297765,19.999999925089845,95.39888235127869,4.601117648721312
316,31.146885990043863,5.785243326908743,231.81935793962464,21.027631800250667,252.8469897398753,14.018421200167111,19.999999674770223,95.38286393007851,4.61713606992148
317,31.132988701337794,6.563120585436707,229.37454785439226,21.027632001788618,250.40217985618085,14.018421334525744,19.999999189991865,95.36684550874399,4.633154491256005
318,31.10155745032745,7.632529870878288,225.9148699899847,21.027631556046188,246.94250154603094,14.018421037364124,19.99999939765443,95.35082708770663,4.649172912293369
319,30.987417121817742,8.52065260838221,222.33737914939536,21.027631641283484,243.3650107906788,14.018421094188987,19.999999817154382,95.33480866661243,4.6651913333875585
320,30.99455863587616,7.267024743792341,226.15539485563227,21.0276318600054,247.1830267156376,14.018421240003601,19.999999383902235,95.31879024537244,4.68120975462756
321,31.147469221527484,7.414621629191807,226.93588888464447,21.02763177141411,247.96352065605856,14.01842118094274,19.99999928643803,95.3027718241915,4.697228175808503
322,31.246282832754993,7.153520587041507,228.50970090091545,21.02763166699801,249.53733256791344,14.018421111332003,19.999999851948473,95.28675340308017,4.713246596919833
323,31.25434370465856,5.866409007293445,232.4355226153881,21.027631619170567,253.46315423455866,14.018421079447045,19.999999930051757,95.27073498200072,4.729265017999281
324,31.276596817768457,7.271716506352056,228.39762502309148,21.027631651381522,249.42525667447296,14.018421100921014,19.999999611805837,95.2547165608998,4.745283439100201
325,31.05009420179274,7.77935409534103,225.06269132831883,21.027631527392856,246.0903228557117,14.018421018261906,19.999999633083007,95.23869813988154,4.761301860118464
326,31.10714400174605,8.054633433911093,224.69325171223517,21.027631618568286,245.72088333080342,14.018421079045527,19.999999872854097,95.2226797188025,4.77732028119751
327,31.222061254547413,6.330165865294622,230.78599244049542,21.027631967891868,251.81362440838728,14.018421311927913,19.99999931931136,95.20666129749056,4.793338702509439
328,30.99315865227122,7.816651944965496,224.49531338327324,21.027631662114306,245.52294504538756,14.018421108076202,19.999999337703873,95.19064287638248,4.809357123617515
329,31.01555193236072,7.774105973731476,224.8020975376913,21.027631634413744,245.8297291721051,14.018421089609165,19.99999938757208,95.17462445529287,4.825375544707124
330,31.021802859425975,7.785021841962137,224.81935734952137,21.027631570884623,245.84698892040598,14.018421047256421,19.999999466128028,95.15860603424562,4.841393965754383
331,31.64923304364099,3.275200548193809,243.36826270454648,21.02763166227835,264.3958943668249,14.01842110818557,19.99999972260829,95.14258761313744,4.8574123868625705
332,31.276834467844566,4.795959423063196,235.82679747356696,21.027631977631362,256.8544294511983,14.01842131842091,19.999999153953446,95.12656919181902,4.873430808180991
333,31.05629458129675,6.743654818712055,228.21939219423786,21.027631721835416,249.24702391607326,14.018421147890276,19.999999818272283,95.11055077067113,4.88944922932888
334,31.09061405244507,5.618700192919685,231.8688118408015,21.02763198911508,252.8964438299166,14.01842132607672,19.99999939513575,95.09453234934504,4.905467650654958
335,31.25294321188364,3.4859966094513286,239.56555586671516,21.02763165878704,260.5931875255022,14.018421105858026,19.99999972417218,95.07851392823919,4.921486071760817
336,31.39760372082266,1.8323213966280854,245.68386557669703,21.027631724331133,266.71149730102815,14.01842114955409,19.999999739352976,95.06249550708962,4.937504492910371
337,30.785105021186936,8.53639658720644,220.6716504078762,21.02763161240312,241.6992820202793,14.01842107493541,19.99999989687607,95.04647708601469,4.9535229139853065
338,30.969062303651015,7.339492261592431,225.73402164443084,21.02763167771631,246.76165332214714,14.01842111847754,19.999999567268272,95.03045866489622,4.969541335103784
339,31.369916444941033,5.34779735954173,234.9159394809031,21.02763194912783,255.9435714300309,14.018421299418556,19.999999467241597,95.0144402435968,4.985559756403203
340,31.83831442041318,3.817447598986848,243.2541725663449,21.027631655421267,264.28180422176615,14.01842110361418,19.999999720728745,94.99842182249319,5.001578177506816
341,30.95375888831294,8.304549363805188,222.7164230150879,21.02763161093014,243.74405462601808,14.018421073953427,19.9999998929099,94.98240340141922,5.017596598580772
342,30.73836158144212,8.686302087988015,219.84798638757294,21.027631593917647,240.87561798149056,14.018421062611766,19.999999949063753,94.96638498035662,5.033615019643383
343,30.705257417715558,8.57971278661801,219.90292098187038,21.027631587473323,240.93055256934377,14.018421058315552,19.999999971172667,94.9503665592983,5.0496334407016965
344,30.72358463747817,8.428737545439857,220.50246446350582,21.0276315850675,241.5300960485733,14.018421056711674,19.99999998024393,94.9343481382416,5.065651861758408
345,30.79732420436424,7.405356738920288,224.16252341815306,21.027631725149064,245.19015514330215,14.018421150099371,19.999999562667377,94.9183297170915,5.081670282908506
346,30.916576682375585,5.997267500193535,229.3408109584241,21.027631677013083,250.36844263543713,14.018421118008723,19.999999820864744,94.90231129597349,5.097688704026517
347,30.633043421898478,9.189498422788043,217.49585210682372,21.027631618015352,238.52348372483905,14.018421078676905,19.999999912336524,94.8862928748948,5.113707125105193
348,30.623582259927264,9.268119976823366,217.18429814894805,21.027631604273267,238.2119297532213,14.018421069515512,19.99999994644557,94.8702744538253,5.129725546174707
349,30.64646035160018,8.896659676380839,218.4817037836589,21.027631595655393,239.50933537931428,14.018421063770262,19.99999996243019,94.85425603276153,5.145743967238477
350,30.655210612371537,8.835053362367422,218.73652481187005,21.027631592776125,239.7641564046462,14.018421061850749,19.999999969188373,94.83823761169967,5.1617623883003265
351,30.674911772450557,8.542253546741602,219.77253353937968,21.027631590222853,240.80016512960253,14.018421060148569,19.99999997346029,94.82221919063953,5.177780809360478
352,30.656807466755065,8.706005448584692,219.13644338828644,21.027631591970632,240.16407498025706,14.018421061313749,19.9999999723502,94.80620076957821,5.193799230421791
353,31.87416730825648,8.827467476530106,228.51093603646154,21.027631595452092,249.5385676319136,14.018421063634731,19.999999968165852,94.79018234851458,5.209817651485426
354,31.85922057000811,8.90859959871377,228.14796576392354,21.02763159933125,249.17559736325478,14.018421066220835,19.999999962637293,94.77416392744836,5.2258360725516475
355,31.8478581469733,8.828722757257518,228.2966969040138,21.02763160284404,249.32432850685785,14.018421068562692,19.999999957138005,94.75814550637979,5.24185449362021
356,31.83223217012803,9.07239302797284,227.4406782771057,21.02763160965641,248.46830988676209,14.018421073104275,19.99999994752482,94.74212708530669,5.257872914693312
357,31.867482229804686,8.3978748898241,229.7462331689652,21.027631602233622,250.7738647711988,14.01842106815575,19.999999957078987,94.72610866423852,5.273891335761467
358,31.886536920168364,8.006936021385883,231.07148729718924,21.027631603143348,252.09911890033266,14.01842106876223,19.99999995971134,94.71009024316977,5.289909756830229
359,31.86863533942252,7.872516266204446,231.33153391676683,21.02763160620278,252.35916552296962,14.01842107080185,19.999999956063753,94.69407182209896,5.3059281779010306
360,31.819066129163236,8.549453289685292,228.90416916425,21.02763161142955,249.93180077567956,14.018421074286364,19.999999943448774,94.67805340102468,5.321946598975318
361,31.892839026788206,0.7691285918660218,252.83532643870754,21.02763157932526,273.8629580180328,14.018421052883507,19.99999995642549,94.66203497997179,5.337965020028201
362,31.751233939678443,8.934264147796855,227.20707907403693,21.02763164695181,248.23471072098874,14.018421097967872,19.999999866842032,94.64601655887384,5.353983441126168
363,31.69457474874444,9.949581705856506,223.70785287238596,21.02763168854378,244.7354845609298,14.018421125695852,19.999999789154487,94.62999813774815,5.370001862251863
364,31.693019745224447,9.801608148359907,224.13933351671585,21.027631678743575,245.1669651954594,14.018421119162383,19.99999977184283,94.61397971662898,5.386020283371024
365,31.690423176780627,9.718831538597552,224.36689079845237,21.027631711934003,245.39452251038637,14.018421141289338,19.999999701067622,94.59796129548769,5.402038704512312
